,Price,Brand,Screen Size,CPU type,Memory,Storage,GPU,Resolution,Backlit Keyboard,Touchscreen,Graphic Type,Operating System,Webcam,Card Reader,Thunderbolt,title,link,ppi,CPU_series,GPU_brand
1149,1093.99,hp,14.0,Intel Core i5 13th Gen,8,256,Intel Iris Xe,1920x1080,0,0,Integrated,Windows 11 Pro,Yes,0,1,"hp 14"" elitebook 640 g10 notebook - 862k8ut#aba - intel core i5-1335u - full hd - 8 gb ddr4 ram - 256 gb ssd - windows 11 pro - pike silver aluminum",https://www.newegg.com/hp-elitebook-640-g10-work-business-workstation/p/N82E16834841435?Item=N82E16834841435,157.3505121487356,Intel Core i5,Intel
1150,1099.99,microsoft,13.0,Intel Core i5 12th Gen,16,256,Intel Iris Xe,2880x1920,0,1,Integrated,Windows 11 Home,Yes,0,1,microsoft qi9-00035 surface pro 9 sapphire,https://www.newegg.com/microsoft-surface-pro-9-qi9-00035-sapphire/p/N82E16834736684R?Item=N82E16834736684R,266.25609418810996,Intel Core i5,Intel
1151,705.99,lenovo,14.0,Intel Core i5 13th Gen,8,256,Intel Iris Xe,1920x1200,0,1,Integrated,Windows 11 Home,No,0,0,"lenovo ideapad flex 5 14iru8 82y0000fus 14"" touchscreen convertible 2 in 1 notebook - wuxga 1920 x 1200 - intel core i5 13th gen i5-1335u deca-core (10 core) - 8 gb ram - 256 gb ssd - arctic grey",https://www.newegg.com/lenovo-ideapad-flex-5-14iru8-arctic-gray/p/N82E16834840271?Item=N82E16834840271,161.72539083525606,Intel Core i5,Intel
1152,1099.99,acer,14.0,Intel Core i5 11th Gen,8,256,Intel Iris Xe,1920x1080,1,1,Integrated,Chrome OS,No,0,0,"acer chromebook enterprise spin 514 14.0"" chromebook cp514-2h-56qm",https://www.newegg.com/acer-cp514-2h-56qm/p/N82E16834360173?Item=N82E16834360173,157.3505121487356,Intel Core i5,Intel
1153,1873.99,hp,14.0,Intel Core i7 13th Gen,16,512,Intel Iris Xe,1920x1200,1,0,Integrated,Windows 11 Pro,Yes,0,1,"hp 14"" elitebook 1040 g10 business notebook - intel core i7-1355u - 16gb ram - 512gb ssd - wuxga - windows 11 pro",https://www.newegg.com/hp-elitebook-g10/p/N82E16834841471?Item=N82E16834841471,161.72539083525606,Intel Core i7,Intel
1154,1116.99,microsoft,13.0,Intel Core i5 12th Gen,8,128,Intel Iris Xe,2880x1920,0,1,Integrated,Windows 11 Pro,No,0,0,"microsoft surface pro 9 for business - 13"" pixelsense display - intel core i5 10-core (12th gen) - windows 11 pro - 8gb memory - 128 gb ssd - platinum  qch-00001",https://www.newegg.com/microsoft-surface-pro-9-platinum/p/N82E16834736781?Item=N82E16834736781,266.25609418810996,Intel Core i5,Intel
1155,254.99,dell,14.0,Intel Core i5 5th Gen,8,256,Intel HD Graphics 5500,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell grade a laptop 14.0"" intel core i5 5th gen 5200u (2.20ghz) 8gb memory e5450",https://www.newegg.com/dell-latitude-e5450-work-business/p/N82E16834833481?Item=N82E16834833481,111.93520355955211,Intel Core i5,Intel
1156,589.99,hp,14.0,Intel Core i5 13th Gen,8,512,Intel Iris Xe,1920x1080,1,1,Integrated,Windows 11 Home,Yes,1,0,"hp envy x360 14-es0013dx intel core i5 13th gen 1335u (1.30ghz) 8gb memory 512 gb pcie ssd intel iris xe graphics 14"" touchscreen 1920 x 1080 2-in-1 laptop windows 11 home 64-bit",https://www.newegg.com/hp-envy-x360-14-es0013dx-finish-top-cover-natural-silver-aluminum-with-an-anodizing-matte-finish/p/N82E16834841650?Item=N82E16834841650,157.3505121487356,Intel Core i5,Intel
1157,1531.99,dell,17.3,Intel Core i9 8th Gen,32,2048,NVIDIA Quadro P3200,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"dell grade a laptop 17.3"" intel core i9 8th gen 8950hk (2.90ghz) 32gb memory 7730",https://www.newegg.com/dell-precision-7730-work-business-workstation/p/N82E16834833157?Item=N82E16834833157,127.33567457123111,Intel Core i9,NVIDIA
1158,776.99,lenovo,15.6,Intel Core i7 8th Gen,32,1024,NVIDIA Quadro P520,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"lenovo grade a mobile workstation 15.6"" intel core i7 8th gen 8665u (1.90ghz) 32gb memory p53s",https://www.newegg.com/lenovo-thinkpad-p53s-work-business-workstation/p/N82E16834840259?Item=N82E16834840259,141.21199808219862,Intel Core i7,NVIDIA
1159,499.99,acer,14.0,Intel Pentium Silver,8,128,Intel UHD Graphics,1920x1080,0,0,Integrated,Chrome OS,No,0,0,"acer nx.k06aa.001 chromebook 314 c934 c934-p49j 14"" chromebook - full hd - 1920 x 1080 - intel pentium silver n6000 quad-core (4 core) 1.10 ghz - 8 gb total ram - 128 gb flash memory - titanium gray",https://www.newegg.com/acer-chromebook-314-c934-c934-p49j/p/N82E16834360208?Item=N82E16834360208,157.3505121487356,Intel Other CPU,Intel
1160,1019.99,hp,15.6,Intel Core i7 8th Gen,64,2048,NVIDIA Quadro P1000,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"hp grade a mobile workstation 15.6"" intel core i7 8th gen 8850h (2.60ghz) 64gb memory 15 g5",https://www.newegg.com/hp-zbook-15-g5-workstation/p/N82E16834841667?Item=N82E16834841667,141.21199808219862,Intel Core i7,NVIDIA
1161,139.99,lenovo,14.0,MTK,4,64,PowerVR GX6250,1920x1080,0,0,Integrated,Chrome OS,Yes,1,0,"lenovo s330 chromebook mediatek mtk mt8173c 2.1 ghz 4 gb memory 64 gb emmc ssd powervr gx6250  14.0"" chrome os  81jw0000us thin and light laptop",https://www.newegg.com/lenovo-s330/p/N82E16834847233R?Item=N82E16834847233R,157.3505121487356,Other CPU,Other GPU
1162,592.99,dell,14.0,Intel Celeron,4,64,Intel UHD Graphics 610,1366x768,0,0,Integrated,Chrome OS,Yes,0,0,"dell latitude 5000 5400 14"" chromebook - hd - 1366 x 768 - intel celeron 4305u dual-core (2 core) - 4 gb ram - 64 gb flash memory - carbon fiber - intel chip - chrome os - intel uhd graphics 610",https://www.newegg.com/p/2WC-0009-01D49?Item=2WC-0009-01D49,111.93520355955211,Intel Other CPU,Intel
1163,324.99,dell,15.6,Intel Xeon,16,256,Intel HD Graphics P530,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell grade b mobile workstation 15.6"" intel xeon e3-1535m v5 (2.90ghz) 16gb memory 7510",https://www.newegg.com/dell-precision-7510-workstation/p/N82E16834833535?Item=N82E16834833535,141.21199808219862,Intel Other CPU,Intel
1164,584.99,dell,15.6,Intel Core i7 7th Gen,32,512,NVIDIA Quadro M1200,1920x1080,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel core i7 7th gen 7820hq (2.90ghz) 32gb memory 5520",https://www.newegg.com/dell-precision-5520-workstation/p/N82E16834833505?Item=N82E16834833505,141.21199808219862,Intel Core i7,NVIDIA
1165,244.99,dell,14.0,Intel Core i5 4th Gen,8,256,Intel HD Graphics 4400,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell grade a laptop 14.0"" intel core i5 4th gen 4310u (2.00ghz) 8gb memory e7440",https://www.newegg.com/dell-latitude-e7440-work-business/p/N82E16834833497?Item=N82E16834833497,111.93520355955211,Intel Core i5,Intel
1166,94.99,hp,11.6,AMD A4-Series,4,16,No,1366x768,0,0,Integrated,Chrome OS,Yes,0,0,"hp 11.6"" grade b chromebook chromebook 11a g6",https://www.newegg.com/hp-chromebook-11a-g6/p/N82E16834841716?Item=N82E16834841716,135.0942111925629,AMD Other CPU,No
1167,116.99,hp,11.6,Intel Celeron,4,16,Intel HD Graphics 500,1366x768,0,0,Integrated,Chrome OS,Yes,0,0,"hp 11.6"" grade a chromebook chromebook 11 g6",https://www.newegg.com/hp-chromebook-11-g6/p/N82E16834841429?Item=N82E16834841429,135.0942111925629,Intel Other CPU,Intel
1168,95.99,hp,11.6,Intel Celeron,4,16,Intel UHD Graphics 600,1366x768,0,0,Integrated,Chrome OS,Yes,0,0,"hp 11.6"" grade b chromebook chromebook 11 g7",https://www.newegg.com/hp-chromebook-11-g7/p/N82E16834841428?Item=N82E16834841428,135.0942111925629,Intel Other CPU,Intel
1169,159.99,hp,11.6,Intel Celeron,4,32,Intel UHD Graphics 600,1366x768,0,1,Integrated,Chrome OS,Yes,0,0,"hp 11.6"" grade a chromebook chromebook x360 11 g3",https://www.newegg.com/hp-chromebook-x360-11-g3/p/N82E16834841728?Item=N82E16834841728,135.0942111925629,Intel Other CPU,Intel
1170,346.99,hp,14.0,Intel Celeron,4,64,Intel UHD Graphics 600,1366x768,0,0,Integrated,Chrome OS,Yes,0,0,"hp chromebook 14a-na0000 14a-na0200nr 14"" chromebook - hd - 1366 x 768 - intel celeron n4120 quad-core (4 core) - 4 gb total ram - 4 gb on-board memory - 64 gb flash memory - mineral silver, natu",https://www.newegg.com/p/1TS-000D-0WVU8?Item=1TS-000D-0WVU8,111.93520355955211,Intel Other CPU,Intel
1171,1370.99,hp,14.0,Intel Core i7 13th Gen,16,256,Intel Iris Xe,1920x1080,0,1,Integrated,Windows 11 Pro,Yes,0,1,"hp 14"" elitebook 640 g10 notebook - 84s96ut#aba - intel core i7-1355u - full hd - touchscreen - 16 gb ddr4 ram - 256 gb ssd - windows 11 pro - pike silver aluminum",https://www.newegg.com/hp-elitebook-640-g10-work-business-workstation/p/N82E16834841439?Item=N82E16834841439,157.3505121487356,Intel Core i7,Intel
1172,729.99,hp,14.0,Intel Core i7 12th Gen,16,512,Intel Iris Xe,1920x1200,0,0,Integrated,Windows 11 Pro,No,0,0,"hp mobile workstation 14.0"" intel core i7 12th gen 1270p (2.20ghz) 16gb memory 6q416utr#aba",https://www.newegg.com/hp-zbook-firefly-g9-workstation/p/N82E16834841482?Item=N82E16834841482,161.72539083525606,Intel Core i7,Intel
1173,659.99,microsoft,10.5,Intel Core i3 10th Gen,8,128,Intel UHD Graphics 615,1920x1280,0,1,Integrated,Windows 11 in S mode,Yes,1,0,"microsoft surface go 3 8vh-00001 intel core i3 10th gen 10100y (1.30 ghz) 8gb memory 128 gb ssd intel uhd graphics 615 10.5"" touchscreen 1920 x 1280 2-in-1 laptop windows 11 in s mode",https://www.newegg.com/microsoft-surface-go-3-8vh-00001-platinum/p/N82E16834736469?Item=N82E16834736469,219.7669348854241,Intel Core i3,Intel
1174,969.99,msi,15.6,Intel Core i7 12th Gen,16,1024,NVIDIA GeForce RTX 3060 Laptop GPU,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"msi stealth gs66 12ue-236ca 15.6"" fhd (1920x1080) gaming laptop intel core i7-12700h 1.7 ghz 16gb ddr5-4800mhz 1tb nvme pcie ssd geforce rtx3060 windows 11 pro, 9s7-16v512-236",https://www.newegg.com/p/2WC-000C-0HCM8?Item=2WC-000C-0HCM8,141.21199808219862,Intel Core i7,NVIDIA
1175,839.99,dell,14.0,Intel Core i5 8th Gen,8,128,No,1366x768,0,0,Integrated,No OS,Yes,0,0,"dell latitude 5000 5400 14"" chromebook - hd - 1366 x 768 - intel core i5 8th gen i5-8265u quad-core (4 core) 1.60 ghz - 8 gb ram - 128 gb ssd - carbon fiber - intel chip - chrome os - intel uhd g",https://www.newegg.com/p/1TS-000A-0N091?Item=1TS-000A-0N091,111.93520355955211,Intel Core i5,No
1176,499.99,dell,14.0,Intel Core i3 8th Gen,4,64,Intel UHD Graphics 620,1366x768,0,0,Integrated,Chrome OS,Yes,0,0,"dell latitude 5000 5400 14"" chromebook - hd - 1366 x 768 - intel core i3 8th gen i3-8145u dual-core (2 core) 2.10 ghz - 4 gb ram - 64 gb flash memory - titan gray, carbon fiber - intel chip - chr",https://www.newegg.com/p/1TS-000A-0MY34R?Item=1TS-000A-0MY34R,111.93520355955211,Intel Core i3,Intel
1177,1583.99,dell,13.3,Intel Core i7 13th Gen,16,512,Intel Integrated Graphics,1920x1080,1,1,Integrated,Windows 11 Pro,Yes,0,0,"dell latitude 5340 fnmgy intel core i7 13th gen 16gb memory 512 gb ssd intel integrated graphics 13.3"" touchscreen 1920 x 1080 2in1 laptop 13.3"" windows 11 pro",https://www.newegg.com/dell-latitude-5340-8xyth/p/N82E16834833280?Item=N82E16834833280,165.6321180513006,Intel Core i7,Intel
1178,214.99,hp,12.5,Intel Core i5 6th Gen,8,256,Intel HD Graphics 520,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp grade a laptop 12.5"" intel core i5 6th gen 6300u (2.40ghz) 8gb memory 820 g3",https://www.newegg.com/p/N82E16834841591?Item=N82E16834841591,176.23257360658386,Intel Core i5,Intel
1179,946.99,hp,15.6,Intel Core i7 8th Gen,32,2048,NVIDIA Quadro P1000,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"hp grade a business laptop 15.6"" intel core i7 8th gen 8850h (2.60ghz) 32gb memory studio g5",https://www.newegg.com/hp-zbook-studio-g5-workstation/p/N82E16834841206?Item=N82E16834841206,141.21199808219862,Intel Core i7,NVIDIA
1180,1139.99,hp,14.0,Intel Core i5 13th Gen,8,256,Intel Iris Xe,1920x1080,0,1,Integrated,Windows 11 Pro,Yes,0,1,"hp 14"" elitebook 640 g10 notebook - 84s98ut#aba - intel core i5-1335u - full hd - touchscreen - 8 gb ddr4 ram - 256 gb ssd - windows 11 pro - pike silver aluminum",https://www.newegg.com/hp-elitebook-640-g10-work-business-workstation/p/N82E16834841438?Item=N82E16834841438,157.3505121487356,Intel Core i5,Intel
1181,536.99,acer,11.6,Qualcomm,4,32,Adreno 618,1366x768,0,1,Integrated,Chrome OS,No,1,0,"acer chromebook 511 (c741l) 11.6"" chromebook c741lt-s8jv",https://www.newegg.com/acer-c741lt-s8jv/p/N82E16834360169?Item=N82E16834360169,135.0942111925629,Other CPU,Other GPU
1182,1070.99,acer,14.0,Intel Core i5 12th Gen,16,512,Intel Iris Xe,1920x1200,0,1,Integrated,Windows 10 Pro,No,0,0,"acer travelmate intel core i5 i5-1240p 16gb memory 512 gb pcie ssd intel iris xe graphics 14"" touchscreen 2 in 1 notebook",https://www.newegg.com/acer-travelmate-tmp414rn-52-58hg-slate-blue/p/N82E16834360223?Item=N82E16834360223,161.72539083525606,Intel Core i5,Intel
1183,1249.99,dell,13.3,Intel Core i5 13th Gen,8,256,Intel Integrated Graphics,1920x1080,1,1,Integrated,Windows 11 Pro,Yes,0,0,"dell latitude 5340 kcr3d intel core i5 13th gen 8gb memory 256 gb ssd intel integrated graphics 13.3"" touchscreen 1920 x 1080 2in1 laptop 13.3"" windows 11 pro",https://www.newegg.com/dell-latitude-5340-kcr3d/p/N82E16834833281?Item=N82E16834833281,165.6321180513006,Intel Core i5,Intel
1184,414.99,lenovo,14.0,Intel Core i5 8th Gen,8,256,Intel UHD Graphics 620,1920x1080,0,1,Integrated,Windows 11 Pro,Yes,0,0,"lenovo thinkpad x1 yoga intel core i5 8th gen 8350u (1.70ghz) 8gb memory 256 gb ssd intel uhd graphics 620 14"" touchscreen 1920 x 1080 grade a 2-in-1 laptop windows 11 pro 64-bit",https://www.newegg.com/lenovo-thinkpad-x1-yoga/p/N82E16834646482?Item=N82E16834646482,157.3505121487356,Intel Core i5,Intel
1185,968.0,hp,15.6,Intel Core i7 9th Gen,16,512,NVIDIA Quadro T1000,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"hp grade a business laptop 15.6"" intel core i7 9th gen 9850h (2.60ghz) 16gb memory 15 g6",https://www.newegg.com/hp-zbook-15-g6-workstation/p/N82E16834841215?Item=N82E16834841215,141.21199808219862,Intel Core i7,NVIDIA
1186,755.99,lenovo,15.6,Intel Core i7 8th Gen,16,512,NVIDIA Quadro P520,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"lenovo grade a mobile workstation 15.6"" intel core i7 8th gen 8665u (1.90ghz) 16gb memory p53s",https://www.newegg.com/lenovo-thinkpad-p53s-work-business-workstation/p/N82E16834840258?Item=N82E16834840258,141.21199808219862,Intel Core i7,NVIDIA
1187,816.99,microsoft,10.5,Intel Core i3 10th Gen,8,128,Intel UHD Graphics 615,1920x1280,0,1,Integrated,Windows 10 Pro,Yes,1,0,"microsoft surface go 3 8vi-00044 intel core i3 10th gen 10100y (1.30 ghz) 8gb memory 128 gb ssd intel uhd graphics 615 10.5"" touchscreen 1920 x 1280 2-in-1 laptop windows 10 pro",https://www.newegg.com/microsoft-surface-go-3-8vi-00044-matte-black/p/N82E16834736505?Item=N82E16834736505,219.7669348854241,Intel Core i3,Intel
1188,616.99,dell,15.6,Intel Xeon,32,1024,NVIDIA Quadro M1200,1920x1080,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel xeon e3-1505m v6 (3.0ghz) 32gb memory 5520",https://www.newegg.com/dell-precision-5520-workstation/p/N82E16834833328?Item=N82E16834833328,141.21199808219862,Intel Other CPU,NVIDIA
1189,1399.99,asus,14.5,Intel Core i7 12th Gen,32,1024,Intel Iris Xe,2880x1800,0,1,Integrated,Windows 11 Home,Yes,0,0,"asus zenbook pro 14 duo ux8402za-db76t 14.5"" 3k 2880x1800 oled touchscreen laptop intel core i7-12700h 2.3 ghz 32gb lpddr5 1tb m.2 nvme pcie ssd intel iris xe windows 11 home",https://www.newegg.com/black-asus-ux8402za-db76t-mainstream/p/1TS-001A-0A6X2?Item=1TS-001A-0A6X2,234.22297983037086,Intel Core i7,Intel
1190,395.99,hp,15.6,Intel Core i7 4th Gen,16,256,Intel HD Graphics 4600,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp grade a mobile workstation 15.6"" intel core i7 4th gen 4710mq (2.50ghz) 16gb memory zbook 15 g2",https://www.newegg.com/p/N82E16834841606?Item=N82E16834841606,141.21199808219862,Intel Core i7,Intel
1191,332.99,hp,14.0,Intel Core i7 5th Gen,16,256,Intel HD Graphics 5500,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp grade a laptop 14.0"" intel core i7 5th gen 5600u (2.60ghz) 16gb memory folio 1040 g2",https://www.newegg.com/hp-elitebook-folio-1040-g2-work-business/p/N82E16834841566?Item=N82E16834841566,157.3505121487356,Intel Core i7,Intel
1192,589.99,hp,15.6,Intel Core i5 13th Gen,8,256,Intel Iris Xe,1920x1080,1,1,Integrated,Windows 11 Home,Yes,1,0,"hp envy x360 15-fe0013dx intel core i5 13th gen 1335u (1.30ghz) 8gb memory 256 gb pcie ssd intel iris xe graphics 15.6"" touchscreen 1920 x 1080 2-in-1 laptop windows 11 home 64-bit",https://www.newegg.com/hp-envy-x360-15-fe0013dx-finish-top-cover-natural-silver-aluminum-with-a-sandblasted-anodized-fini/p/N82E16834841651?Item=N82E16834841651,141.21199808219862,Intel Core i5,Intel
1193,1255.99,dell,15.6,Intel Core i7 9th Gen,32,2048,NVIDIA Quadro T1000,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel core i7 9th gen 9850h (2.60ghz) 32gb memory 5540",https://www.newegg.com/dell-precision-5540-work-business-workstation/p/N82E16834833093?Item=N82E16834833093,141.21199808219862,Intel Core i7,NVIDIA
1194,563.99,hp,15.6,Intel Core i7 6th Gen,32,512,NVIDIA Quadro M1000M,1920x1080,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"hp grade a mobile workstation 15.6"" intel core i7 6th gen 6700hq (2.60ghz) 32gb memory studio g3",https://www.newegg.com/hp-zbook-studio-g3-work-business-workstation/p/N82E16834841308?Item=N82E16834841308,141.21199808219862,Intel Core i7,NVIDIA
1195,1959.99,lenovo,16.0,Intel Core i7 12th Gen,16,1024,NVIDIA GeForce RTX 3070 Ti Laptop GPU,2560x1600,1,0,Dedicated,Windows 11 Home,Yes,0,1,"lenovo legion 7 16iax7 82td0003us 16.0"" gaming laptop",https://www.newegg.com/storm-grey-black-lenovo-legion-7-16iax7-82td0003us-gaming/p/2WC-000J-02232R?Item=2WC-000J-02232R,188.67962264113208,Intel Core i7,NVIDIA
1196,1999.99,hp,14.0,Intel Core i5 13th Gen,16,256,Intel Iris Xe,1920x1200,1,1,Integrated,Windows 11 Pro,Yes,0,1,"hp elite x360 1040 g10 14"" touchscreen convertible 2 in 1 notebook - wuxga 1920 x 1200 - intel core i5 13th gen (10 core) - intel evo platform - 16 gb ram -  256 gb ssd - win 11 pro - iris xe graphics",https://www.newegg.com/hp-elitebook-x360-1040-g10/p/N82E16834841381?Item=N82E16834841381,161.72539083525606,Intel Core i5,Intel
1197,1699.99,dell,15.6,Intel Core i9 9th Gen,64,2048,NVIDIA Quadro T2000,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel core i9 9th gen 9980hk (2.40ghz) 64gb memory 7540",https://www.newegg.com/dell-precision-7540-work-business-workstation/p/N82E16834833103?Item=N82E16834833103,141.21199808219862,Intel Core i9,NVIDIA
1198,574.99,hp,14.0,Intel Core i7 8th Gen,16,1024,Intel UHD Graphics,1920x1080,0,0,Integrated,Windows 11 Pro,Yes,0,0,"hp elitebook x360 1040 g6 intel core i7 8th gen 8665u (1.90ghz) 16gb memory 1 tb m.2 nvme ssd intel uhd graphics 14"" 1920 x 1080 grade a 2-in-1 laptop windows 11 pro 64-bit",https://www.newegg.com/hp-elitebook-x360-1040-g6/p/N82E16834841108?Item=N82E16834841108,157.3505121487356,Intel Core i7,Intel
1199,2087.99,dell,13.3,Intel Core i7 13th Gen,32,512,Intel Iris Xe,2560x1600,0,1,Integrated,Windows 11 Pro,Yes,0,1,"dell latitude 9330 2-in-1 notebook 13.3"" intel core i7-1260u 12th gen, vpro 12 mb cache, 10 cores, 4.70 ghz turbo 32gb ram 512gb ssd windows 11 pro touchscreen x3fhy",https://www.newegg.com/dell-latitude-9330-x3fhy/p/N82E16834833303?Item=N82E16834833303,226.98300468106115,Intel Core i7,Intel
1200,2747.99,hp,14.0,Intel Core i7 12th Gen,16,512,Intel Iris Xe,1920x1200,1,1,Integrated,Windows 11 Pro,Yes,0,1,"hp elitebook x360 1040 g9 6e5k6ut#aba intel core i7 12th gen 1265u (1.80ghz) 16gb memory 512 gb pcie ssd intel iris xe graphics 14"" touchscreen 1920 x 1200 2-in-1 laptop windows 11 pro 64-bit",https://www.newegg.com/hp-elitebook-x360-1040-g9-6e5k6ut-aba/p/N82E16834273698?Item=N82E16834273698,161.72539083525606,Intel Core i7,Intel
1201,1079.99,dell,15.6,Intel Core i7 10th Gen,32,2048,NVIDIA Quadro P620,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,1,0,"dell grade a mobile workstation 15.6"" intel core i7 10th gen 10750h (2.60ghz) 32gb memory 3551",https://www.newegg.com/dell-precision-3551-workstation/p/N82E16834833352?Item=N82E16834833352,141.21199808219862,Intel Core i7,NVIDIA
1203,1599.99,microsoft,13.5,Intel Core i5 10th Gen,8,256,Intel Iris Plus Graphics,3000x2000,0,1,Integrated,Windows 10 Pro,Yes,1,0,"microsoft surface book 3 sks-00001 intel core i5 10th gen 1035g7 (1.20ghz) 8gb memory 256 gb ssd intel iris plus graphics 13.5"" touchscreen 3000 x 2000 2-in-1 laptop windows 10 pro 64-bit",https://www.newegg.com/microsoft-surface-book-3-sks-00001-platinum/p/N82E16834736531?Item=N82E16834736531,267.07787225659183,Intel Core i5,Intel
1204,1286.99,dell,17.3,Intel Xeon,32,1024,NVIDIA Quadro P3200,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"dell grade a laptop 17.3"" intel xeon e-2176m (2.70ghz) 32gb memory 7730",https://www.newegg.com/dell-precision-7730-work-business-workstation/p/N82E16834833159?Item=N82E16834833159,127.33567457123111,Intel Other CPU,NVIDIA
1205,999.0,msi,15.6,Intel Core i7 12th Gen,16,1024,NVIDIA GeForce RTX 3070 Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Home,Yes,0,0,"msi crosshair 15 r6e b12ugz-050 15.6"" gaming laptop",https://www.newegg.com/p/N82E16834156203R?Item=N82E16834156203R,188.28266410959816,Intel Core i7,NVIDIA
1206,779.99,microsoft,10.5,Intel Core i3 12th Gen,8,128,Intel UHD Graphics 615,1920x1280,0,1,Integrated,Windows 11 Pro,Yes,0,0,"microsoft surface go 3 - 10.5"" pixelsense display - dual-core 10th gen intel core i3-10100y processor - 8gb lpddr3 - 128gb ssd - lte - windows 11 pro   8vi-00014",https://www.newegg.com/microsoft-surface-go-3-8vi-00014-black/p/N82E16834736877?Item=N82E16834736877,219.7669348854241,Intel Core i3,Intel
